date,kospi_first1h_pct,kospi_first1h_h_pct,kospi_first1h_l_pct,kospi_intraday_pct,kospi_open_gap,kospi_open_gap_pct,nkx_first1h_pct,nkx_intraday_pct,nkx_open_gap,nkx_open_gap_pct,nq_1500,nq_1500_pct,es_1500,es_1500_pct,nq_0845,nq_0845_pct,es_0845,es_0845_pct
2023-06-13,-0.16033664509857054,0.03138968119624228,-0.2616791540665563,-0.35243226176039794,,,,,,,,,,,,,,
2023-06-14,-0.29726097228023407,0.07762954482294972,-0.38018785295926927,-0.8546645861911675,5.699951171875,0.21630789376963408,,,,,,,,,,,,
2023-06-15,-0.2689015983947803,0.18940760399380946,-0.2863956628091512,-0.6518953249527107,11.0,0.4201295542436246,,,,,,,,,,,,
2023-06-16,-0.14598726259272746,0.06555840546696615,-0.4288050140408517,-0.06975526009657605,11.469970703125,0.43910915639935166,-0.33087014989856356,0.9189745902484883,,,,,,,,,,
2023-06-19,-0.41672673681367794,0.05270630854974284,-0.5339824204131943,-0.48776648531543676,-3.679931640625,-0.14036218901692177,-0.4323300116775605,-1.1794046931184523,62.61328125,0.18576258269442314,,,,,,,,
2023-06-20,0.046101786742045354,0.2766201002664617,-0.23090288590619135,-0.011527791639058746,-2.4599609375,-0.0944217688094798,0.14132894055542966,0.3587056960130374,-100.8515625,-0.30221842228358103,,,,,,,,
2023-06-21,-0.11233968816531442,0.06848400220847053,-0.2731563939410961,-0.6317322798700993,-3.340087890625,-0.1283400326999259,0.7677047721587541,1.1280259774823074,-188.28125,-0.5639035509661762,,,,,,,,
2023-06-22,0.5268599721967927,0.6577052856236413,0.0,0.5796663501380397,-7.1201171875,-0.2756775529240594,0.18486866614541295,-0.5177724499776931,-137.12890625,-0.4084239222750835,,,,,,,,
2023-06-23,-0.6848701274546605,0.0681028189118804,-0.7348904737589037,-1.0392302296107676,8.4599609375,0.3265662779134439,-0.7051794103163238,-2.0228507036149654,193.47265625,0.5816123870321657,,,,,,,,
2023-06-26,0.2507225893648912,0.2616243980006064,-0.2577179957780441,0.5177836347409371,-3.380126953125,-0.1314186426528246,0.33696663028284557,0.15845358490317707,-134.458984375,-0.4101667835626807,,,,,,,,
2023-06-27,-0.33823761159107507,0.0,-0.4843046510840384,-0.07671310000569435,-0.929931640625,-0.03601664084166039,-0.6444721647929493,-0.2808181706086359,-68.849609375,-0.21055692309144225,,,,,,,,
2023-06-28,-0.587525693234327,0.0,-0.6581708961743588,-0.964670801459272,11.47998046875,0.445126104863539,-0.12057664856449256,1.1770004954275053,269.509765625,0.8282839499688619,,,,,,,,
2023-06-29,0.38454704745451107,0.5222226221374402,-0.0019519671353482586,-0.25311776760469634,-1.510009765625,-0.05885761415308175,0.3527217511511982,-0.2182711391745619,112.8515625,0.3399759063111602,,,,,,,,
2023-06-30,-0.1391405881044483,0.16729124546046795,-0.6531334210425114,0.3486578195989457,0.89990234375,0.035186384262999415,-0.2906975370621936,0.36494005079440084,-165.78125,-0.4988281534660564,,,,,,,,
2023-07-03,0.5323741347465905,0.5385796009487931,-0.015494746401231635,0.580428659605111,13.539794921875,0.5273840499679247,0.4777457180264194,0.7032918571468861,328.5625,0.9899729226304712,,,,,,,,
2023-07-04,-0.18965345456757485,0.11286976870133125,-0.26451567368545664,-0.42461603236237405,8.849853515625,0.34092050511423083,-0.2564476458535058,-0.26778911030582436,-241.06640625,-0.7142004052378168,,,,,,,,
2023-07-05,-0.2764605704324441,0.32851814856140815,-0.3238866244313086,-0.4650163190623084,-0.18994140625,-0.00732329652639479,0.3710018132553145,0.5235649577073951,-257.4609375,-0.7703217504571265,,,,,,,,
2023-07-06,-0.288957817506554,0.0,-0.6082109761870085,-0.7480341689727158,-6.659912109375,-0.2579951397154478,-0.38002115101708034,-0.8632569021440514,-280.30078125,-0.8407669999684817,,,,,,,,
2023-07-07,-0.6653798075960082,0.0,-0.8098375810831908,-0.8573352740044724,-8.080078125,-0.31618508215165975,0.6644526470731269,-0.19173952170628372,-322.37890625,-0.9836716630355119,,,,,,,,
2023-07-10,0.1376530948865748,0.20568775557662103,-0.3947652036462329,-0.25435016227884144,2.510009765625,0.0993838894858109,-0.03263100698129903,-0.6289246744677203,5.041015625,0.015564253017466036,,,,,,,,
2023-07-11,0.47344531814277196,0.5281904982253733,-0.17173619727651143,0.6782613361612734,17.190185546875,0.6817038927924755,0.014120933359371252,-0.7125079735099721,244.939453125,0.7609242126546814,,,,,,,,
2023-07-12,0.07076193700803486,0.25062115960420284,-0.1212107211827906,0.4034948168527767,1.550048828125,0.060642112962626546,-1.0869292942029671,-1.0412656907752986,76.48046875,0.2374906509056037,,,,,,,,
2023-07-13,0.250212359527154,0.30001350843202357,-0.08262484765307256,0.16487262811776826,21.9599609375,0.8551619990452777,0.41835839695812793,0.975764035911747,162.12109375,0.507517689075805,,,,,,,,
2023-07-14,0.1652965764582807,0.2864834796586617,-0.15761881545817927,0.5495778776365267,13.31005859375,0.5130777995457985,-1.0414620792741747,-0.6034160613077431,168.5703125,0.5199685252402644,,,,,,,,
2023-07-17,0.08099253346584623,0.2651283681291583,-0.16617272786284915,-0.06800052527631101,-4.130126953125,-0.15753020353215177,,,,,,,,,,,,
2023-07-18,-0.491892288611661,0.08762529044481555,-0.622195374445098,-0.6865841494407469,8.7001953125,0.3325902721358584,0.6592700623104625,0.11310575303663312,65.919921875,0.20351144831037743,,,,,,,,
2023-07-19,-0.26046731612805313,0.011442462522211086,-0.5399929892804889,-0.5922428669653128,15.669921875,0.6011701762869912,-0.13714344490047814,0.25500109286182654,318.46875,0.9800880838657652,,,,,,,,
2023-07-20,0.29707424062213916,0.379138636150702,-0.23464171046131027,0.3371375442163791,-11.330078125,-0.4346505094462121,-0.24473490108789853,-0.9536587462837852,-92.6796875,-0.2817351637213076,,,,,,,,
2023-07-21,0.09647161158007427,0.09647161158007427,-0.406033963985319,0.9747898746332537,-23.06982421875,-0.8858937632494059,-0.010358487001337,-0.10084273992671869,-153.66015625,-0.4729384400954461,,,,,,,,
2023-07-24,0.33774813176688434,0.6199006335749123,-0.5083443518443382,0.7970204486155519,2.25,0.0863319299710906,0.25983126910462456,0.1617207813806395,343.890625,1.0645367869552769,,,,,,,,
2023-07-25,-0.4808369912632692,0.1271062536978758,-0.6696122215590752,-0.4119823828257118,14.090087890625,0.5358955690305047,-0.24320460359889065,-0.06996051396343779,4.451171875,0.013611755348437346,,,,,,,,
2023-07-26,-0.892466489600042,0.01705161402362486,-0.9341471847581702,-1.8413985247161895,6.300048828125,0.23932173410460378,-0.45910585526135056,-0.1119741247206619,22.451171875,0.06869476070229412,,,,,,,,
2023-07-27,0.37886673910632523,0.45002926603525656,-0.5177266342895012,-0.03884921798693438,9.650146484375,0.37256808531655516,0.5689722917712203,1.1298555277826636,-144.650390625,-0.4427846389404879,,,,,,,,
2023-07-28,-0.12569100401443117,0.22478103616150802,-0.2829906646214228,0.46420860885012266,-5.14013671875,-0.19778808773471482,0.040068523435781975,0.9703072134840214,-446.740234375,-1.358237995415039,,,,,,,,
2023-07-31,0.08558810057939133,0.27920146004978524,-0.2533467213330941,0.015211947563915253,23.16015625,0.8888232611148819,0.5808880577480433,0.13097542972628162,369.59765625,1.1282244758544318,,,,,,,,
2023-08-01,0.666702550599808,0.666702550599808,-0.19815871106635569,0.6353118029118981,15.070068359375,0.5731654888021624,0.12642512798857564,0.5534897969935108,120.08984375,0.3620193290507588,,,,,,,,
2023-08-02,0.14594867884265303,0.3533760863858546,-0.1761217796291885,-1.2604014099686511,-9.60986328125,-0.36111830528157307,-0.2239277959044611,-1.2542043953200648,-353.45703125,-1.0558338129130393,,,,,,,,
2023-08-03,-0.06552868440260116,0.026285885326011484,-0.8374091492925738,-0.8636950346185853,6.64990234375,0.25399628246721606,-0.35443085319611844,-0.6689254957413944,-331.83984375,-1.0145621696255127,,,,,,,,
2023-08-04,-0.054099009337067454,0.23521593514189207,-0.2490240632393531,0.0483471839287628,4.079833984375,0.15679065084492533,0.8471516508202909,0.5424564311333355,-140.21875,-0.4360133468961956,,,,,,,,
2023-08-07,0.3800713548759542,0.4634242201118556,-0.08296662343270612,-0.12540611912526217,-15.849853515625,-0.6078726535770068,0.146582520048251,1.0440723471650688,-271.470703125,-0.8432665837028523,,,,,,,,
2023-08-08,-0.08775114643081443,0.12007408718699836,-0.49917332199775316,-1.1215120822025002,9.9599609375,0.38480258069384443,0.27446220512160824,-0.1644135387141488,176.048828125,0.5458106548038416,,,,,,,,
2023-08-09,0.6149683192404868,0.7560260802649881,-0.17012076852733615,0.9346614017716702,11.4501953125,0.44568031246656215,-0.06931212471279456,-0.43896873895770117,-30.96875,-0.09564960778593598,,,,,,,,
2023-08-10,0.14851480486360089,0.20328729091855982,-0.09180230296831841,0.2152475827496805,-12.320068359375,-0.47299012937844864,0.7249191870363488,1.4295665028405022,-188.369140625,-0.5849186745013242,,,,,,,,
2023-08-11,-0.3641937679511728,0.2140770853279081,-0.46185001795117275,-0.6594531623982767,13.27001953125,0.5107822089089273,,,,,,,,,,,,
2023-08-14,-0.374246826962875,0.2474338904387199,-0.39435189244828256,-0.6162721716160838,-7.52001953125,-0.28989716565803747,-0.21120673858896594,-1.222583607581755,-16.9296875,-0.05213361385724448,,,,,,,,
2023-08-15,,,,,,,-0.13489808434342992,-0.4128150465150725,312.619140625,0.9751092223945478,,,,,,,,
2023-08-16,-0.613690402564514,0.01569121977166451,-0.6905477011166328,-1.0207238984840308,-20.440185546875,-0.7951615790780844,-0.2500492320322329,-0.6217930822441643,-273.310546875,-0.847766599831628,,,,,,,,
2023-08-17,-0.7620578028392332,0.0,-1.2280480174722042,0.1560004352506383,-11.18017578125,-0.4429371003008691,-0.5258716031063737,0.012711193892401041,-144.83984375,-0.4559469355924384,,,,,,,,
2023-08-18,0.4612897699147879,0.6620772843579178,-0.22243080580067603,0.33224213441990746,-21.66015625,-0.8606091564662527,0.11337272475857396,0.41345718840506507,-304.740234375,-0.9635750154145324,,,,,,,,
2023-08-21,0.45546608387329496,0.5060302259260688,0.0,-0.20822473107545617,8.22998046875,0.32874292741919836,0.37119022592241846,0.04053838491088148,102.08984375,0.3246021543224593,,,,,,,,
2023-08-22,-0.07910172421867494,0.199337889986612,-0.46353494520477184,-0.6486302762042566,21.919921875,0.8745335923115383,0.230055503163171,0.20165487853372913,226.958984375,0.7190064255982449,,,,,,,,
2023-08-23,0.0031903635458167333,0.2992035763197211,-0.1988043918077689,-0.18645145978585656,-1.989990234375,-0.07921967213688334,0.6345611367788679,0.9217177548420309,-138.80078125,-0.43570342689273434,,,,,,,,
2023-08-24,-0.18919649444546285,0.08136799287109152,-0.321913688790667,0.16391243693088572,26.4599609375,1.0561509194642533,-0.043323052593225414,0.4876715612942475,120.259765625,0.37569131430212227,,,,,,,,
2023-08-25,0.5703718652666512,0.6174773391390456,-0.13330634724335044,0.6082881662259989,-30.5400390625,-1.2042934894002397,-0.23884612869670788,-0.6803538539317724,-446.30078125,-1.382283474760106,,,,,,,,
2023-08-28,0.12350466969219874,0.1688760911297041,-0.34643151362144475,0.17243066745888444,13.7900390625,0.5470870260061019,0.29997867917096976,0.7968200876969025,291.400390625,0.9214451589219146,,,,,,,,
2023-08-29,-0.07370850044405998,0.24384774260658562,-0.2152295869998152,0.04822015650398314,11.969970703125,0.47148328609108436,0.15420823236113634,-0.16604294427302801,110.580078125,0.3437367475692936,,,,,,,,
2023-08-30,-0.19414309711325897,0.12425916586721673,-0.22404189244017397,-0.4515722936566018,23.429931640625,0.9181043707178957,-0.13140692305700402,-0.3067506460142831,205.978515625,0.6391494798641641,,,,,,,,
2023-08-31,-0.2433266530128036,0.14077511710553336,-0.2979154486767739,-0.47651429880863333,0.659912109375,0.02573970954409004,0.29996061281772135,0.7982452847338397,27.55859375,0.08523242780372403,,,,,,,,
2023-09-01,0.3354347032658053,0.6453927476189177,-0.03487135626615311,0.552919076927934,-0.300048828125,-0.011756339766445818,0.7060609414702416,0.5826016230182893,-98.189453125,-0.30101606468842595,,,,,,,,
2023-09-04,0.016758376453815314,0.3584028943865621,-0.05687576117696684,0.532159295881881,0.889892578125,0.03467960610817753,0.07616618831044933,0.4325334315374946,86.701171875,0.26505512323770525,,,,,,,,
2023-09-05,-0.0736707527017106,0.30012642931153066,-0.11438752311677836,0.08337423786224175,-1.68017578125,-0.06510820099380356,-0.4320763154184376,0.28945804702264355,2.23046875,0.0067714763122848345,,,,,,,,
2023-09-06,0.12920250323219384,0.3325069993372215,-0.006204372405944792,-0.5392973107787189,-3.650146484375,-0.14142043972288368,0.3183502596003164,0.3803735908949089,78.296875,0.2369992424395598,,,,,,,,
2023-09-07,-0.25285845392550305,0.2955063991985282,-0.3002174538746657,-0.4900452452366746,-8.639892578125,-0.3370336977508008,0.4182182167778184,-0.38489805031616414,-122.46875,-0.36842657573985266,,,,,,,,
2023-09-08,-0.22623139234092676,0.1920564810408351,-0.36487758832522127,-0.2509803951651514,3.719970703125,0.14632015891730957,-0.6893263680552918,-0.9399921201534196,-74.828125,-0.22681321512586974,,,,,,,,
2023-09-11,-0.22627636029117487,0.18511518427070517,-0.3702112193550784,0.20472395107459487,10.199951171875,0.4016234898263682,-0.510851166084224,-0.6814794226827381,83.69921875,0.25669221289484534,,,,,,,,
2023-09-12,-0.6826637909843707,0.08299993835649278,-0.7305897152754894,-1.0820528353349714,11.31982421875,0.44302860107646985,-0.06788526127834513,0.45116373450942854,161.400390625,0.49710972296857225,,,,,,,,
2023-09-13,0.4191326886436421,0.5188789719105725,-0.035876703120618594,-0.029176894864125287,-2.429931640625,-0.0957174771669627,0.3934967512627615,-0.1092456644730045,-34.08203125,-0.10398354092500182,,,,,,,,
2023-09-14,0.09431239014995296,0.1599310198545281,-0.14852450659155444,0.7540674196884094,9.409912109375,0.37112941856615767,0.09035539234005517,0.7367001631759541,219.01953125,0.6696509882096566,,,,,,,,
2023-09-15,0.6299066721354593,0.6885482839956849,-0.10135470182470699,1.120400852631022,10.89990234375,0.425099919333277,0.27949160526081773,0.3130520990441219,260.33984375,0.784910294788597,,,,,,,,
2023-09-18,-0.08730322351379394,0.3036326327132544,-0.15529165802939734,-0.5218859759730815,-15.14013671875,-0.5814564032401188,,,,,,,,,,,,
2023-09-19,-0.3128709456331479,0.15080843372479036,-0.3287724185922672,-0.8029202676482925,4.18017578125,0.16232558082210768,-0.019369215851785023,-0.16110119447408355,-236.859375,-0.7063452133509449,,,,,,,,
2023-09-20,0.18501419406665381,0.393892869963212,-0.04889401639420189,-0.016816867748083893,-2.099853515625,-0.08206880955856885,-0.27431894139524265,-0.7142533340943517,18.76171875,0.056438799859414156,,,,,,,,
2023-09-21,-0.4743013459340405,0.18939819113311002,-0.5246009465880216,-1.042515106669115,-11.31005859375,-0.4424697617964238,-0.2632528852452041,-0.8961639767504522,-158.22265625,-0.47911732170282595,,,,,,,,
2023-09-22,0.12803554029851505,0.2311910685950456,-0.21313125681101353,0.683538888223092,-26.830078125,-1.0654128140185897,0.17800570987126216,0.6619892612869224,-381.708984375,-1.1719279145151937,,,,,,,,
2023-09-25,-0.040334240894376934,0.21084561121145654,-0.25238880687279086,-0.40574081920724936,-4.3798828125,-0.17460306028360442,-0.10806760856629206,0.49622685356340507,114.849609375,0.3544477365145846,,,,,,,,
2023-09-26,-1.0350257280509234,0.054543056755031766,-1.1020027611259857,-1.1517288758735726,-0.300048828125,-0.012031116834185366,-0.7115491380712418,-0.9957092351911887,-38.568359375,-0.11802322249000131,,,,,,,,
2023-09-27,0.1433833381520055,0.5792479420746074,-0.10130680593643122,0.6250045502293964,-16.929931640625,-0.6868349551796735,-0.08849738335011084,1.088365338667166,-291.681640625,-0.902618543289559,,,,,,,,
2023-09-28,,,,,,,-0.12643266691261607,-0.7685381624223167,-252.53125,-0.7800939918656546,,,,,,,,
2023-09-29,,,,,,,-0.6790722006175114,-0.5028991900714086,146.12109375,0.4584547939698739,,,,,,,,
2023-10-02,,,,,,,0.7777705917465518,-1.0656350256923601,244.3515625,0.7670113746460155,,,,,,,,
2023-10-03,,,,,,,-0.6411678818405242,-1.1706896765865957,-151.91015625,-0.47830833157914254,,,,,,,,
2023-10-04,-1.0009166123331217,0.0,-1.0637213458414916,-1.2542203507984149,-27.510009765625,-1.1167994563926786,-0.1541675356207697,-0.7740881219449716,-472.91015625,-1.5138967695344923,,,,,,,,
2023-10-05,-0.4770280037098372,0.10151075322872903,-0.753089700809245,-0.7716670955049354,18.1201171875,0.7533631850027335,0.06575523609510621,1.1118398889551857,206.76953125,0.6773359263349035,,,,,,,,
2023-10-06,0.26693394183096186,0.5135262949747256,-0.06933572905287658,-0.12288062842231774,4.16015625,0.17300465427192555,0.2512595736606639,-0.029929402894868104,-71.41015625,-0.22979671896392992,,,,,,,,
2023-10-10,0.11901526938451933,0.47853596990530883,-0.17360317876378026,-1.2800804630593758,30.72998046875,1.2773023763486668,1.135088505281352,1.379096046924393,320.0,1.032435579428948,,,,,,,,
2023-10-11,0.48798665649430767,0.6652915144369942,0.0,0.7715942687695153,31.130126953125,1.2941821635310593,0.09301033410678404,0.28074819166163517,100.5703125,0.316791519348541,,,,,,,,
